Title,Manufacturer,Amps,Voltage,Max. Voltage,Enclosure,Description,Link
HKDKR Molded Case Switch c/w 2A/2B Auxiliary Switch No. HKDKROB,CUTLER-HAMMER,,600 volts,,,"Model  No. HKDKROB   Used   600 volts   3-phase   Specifications:   Style: 8985A79G03  Family: Series C  3-pole, 600 volts   Auxiliary Switch Electrical Rating Data:   Maximum Voltage: 600V / Frequency 50/60 Hz / Maximum Current 6A / Dielectric Withstand Voltage: 2500V  Maximum Voltage: 125V / Frequency DC / Maximum Current 0.5A  Maximum Voltage: 250V / Frequency DC / Maximum Current 0.25A",https://www.lenmark.com//collections/switches/products/hkdkr-molded-case-switch-c-w-2a-2b-auxiliary-switch-no-hkdkrob
40 Amp 3 Pole Disconnect Switch GHG2632301L0002,CROUSE-HINDS,40 amps,600 volts,,,Model  GHG2632301L0002   GERMANY   Surplus New   40 amps   600 volts   Type: Rotary Disconnect Switch   Operator: Rotary Handle  Operator Included: Included   Enclosure Application: NEMA 4X  Poles: 3P   Voltage: 690V AC  Hp: 20 hp at 240 V 15 hp at 600 V   Cont. Amps: 40A  Mounting: Wall   Terminals: Load  Terminal Conductor Size: 6 AWG,https://www.lenmark.com//collections/switches/products/40-amp-3-pole-disconnect-switch-ghg2632301l0002
Enclosed Safety Switch GHG2632301L0002,CROUSE-HINDS,40 amps,240 volts,,,"Model  GHG2632301L0002   Surplus New   40 amps   240 volts   Pole: Three-pole   Cable Entry: 2 x 3/4"" NPT  Horsepower: 15 HP at 600V, 20 HP at 240V   Material: Fiberglass-reinforced polyester",https://www.lenmark.com//collections/switches/products/enclosed-safety-switch-chg2632301l002
200 Amp Enclosed Switch No. H364,SQUARE D,200 amps,600 volts,,,Model  H364   Used   200 amps   600 volts   3-phase,https://www.lenmark.com//collections/switches/products/200-amp-enclosed-switch-no-h364
"600 Amp, 3 Pole Fusible Rotary Disconnect Switch R9N3600FJ",EATON,600 amps,600 volts,,,Model  R9N3600FJ   Surplus New   600 amps   600 volts   3-phase   Fused  No. of Poles: 3 Pole,https://www.lenmark.com//collections/switches/products/general-purpose-switch-r9n3600fj-600a-600v-3ph
Bourdon Tube Pressure Switch DAF-81-153-9K,MERCOID,,,,,"Model  DAF-81-153-9K   Surplus New   Pressure Range: 10-300 psig Temperature Limit: 180 deg F  Circuit: 9-64, SPDT Process Connection: 1/4"" male NPT  Conduit Connection: 1/2""",https://www.lenmark.com//collections/switches/products/bourdon-tube-pressure-switch-daf-81-153-9k
Springer Controls Rotary Gear Limit Switch PF59010150J002 w/ Gear Sprocket,MACLEAN,3 amps,,,,Model  PF59010150J002   Surplus New   3 amps   Voltage: 250V Gear Ratio: 150:1  Shaft: Flat,https://www.lenmark.com//collections/switches/products/springer-controls-rotary-gear-limit-switch-pf59010150j002-w-gear-sprocket
Point Level Control Switch 406-6000-C01,AMETEK,,,,,Model  406-6000-C01   UNITED STATES   Surplus New   406 Series  120 VAC  50/60 HZ  Screw Clamp Terminal  0-90 Sec Time Delay,https://www.lenmark.com//collections/switches/products/point-level-control-switch-406-6000-c01
Dynamic Brake 1336-MOD-KC050,ALLEN-BRADLEY,,,,,"Model  1336-MOD-KC050   MEA14CQ2   Used   Series: Nema Type 1   Input: 935 VDC, 10 ADC (RMS)",https://www.lenmark.com//collections/switches/products/dynamic-brake-1336-mod-kc050
Simatic Net Industrial Ethernet Switch 6GK5204-2BB10-2AA3,SIEMENS,,,,,Model  6GK5204-2BB10-2AA3   GERMANY   Surplus New   SCALANCE X204-2  managed IE switch  4x 10/100 Mbit/s RJ45 ports  2x 100 Mbit/s multimode BFOC  LED diagnostics  error signaling contact with set pushbutton  redundant power supply  PROFINET IO device  network management  Redundancy Manager integrated  incl. electron. manual on CD-ROM,https://www.lenmark.com//collections/switches/products/simatic-net-industrial-ethernet-switch-6gk5204-2bb10-2aa3
Solenoid Close Coil 110/125 VDC 7004590 P0115,BINDER,,,,,Model  7004590 P0115   Used,https://www.lenmark.com//collections/switches/products/solenoid-close-coil-110-125-vdc-7004590-p0115-1
"200A, 240V, 3-Pole, Enclosed Fused, Industrial Duty Switch ID324",SIEMENS,200 amps,240 volts,,,"Model  ID324   Used   200 amps   240 volts   3-phase   Fuses  3 x MERSEN 150A, 250V AC, Dual-Element, Time-Delay Fuses (SERIES: Tri-Onic, MODEL: TR150R)",https://www.lenmark.com//collections/switches/products/200a-240v-3-pole-enclosed-fused-industrial-duty-switch-id324
Solenoid Close Coil 110/125 VDC 7004590 P0115,BINDER,,,,,Model  7004590 P0115   Used  TYP 4641103C00V02,https://www.lenmark.com//collections/switches/products/solenoid-close-coil-110-125-vdc-7004590-p0115
HKDKR Molded Case Switch c/w 2A/2B Auxiliary Switch No. HKDKROB4P,CUTLER-HAMMER,600 amps,600 volts,,,"Model  No. HKDKROB4P   Used   600 amps   600 volts   Specifications:   Style: 8985A79G16  Family: Series C  No Overcurrent Protection  3-pole, 600 volts",https://www.lenmark.com//collections/switches/products/hkdkr-molded-case-switch-c-w-2a-2b-auxiliary-switch-no-hkdkrob4p
Proximity Switch EE510-20000,NAMCO CONTROLS,,,,,Model  EE510-20000   Surplus New,https://www.lenmark.com//collections/switches/products/proximity-switch-ee510-20000
12 GE SFP Ethernet Ports Switch WS-C3750X-12S-S w/ 350WAC Power Supply,CISCO,,,,,Model  WS-C3750X-12S-S   Surplus New   Ethernet Ports: 12 GE SFP   Power Supply: 350W,https://www.lenmark.com//collections/switches/products/12-ge-sfp-ethernet-ports-switch-ws-c3750x-12s-s-w-350wac-power-supply
"3/4"" Selector Switch Control Station MC21271 RN OF",CROUSE-HINDS,,,,,"Model  MC21271 RN OF   UNITED STATES   Surplus New   Contact Configuration: 2 NO-2 NC  Hub: 3/4""   Size: 5-1/4"" x 2-3/4""  Voltage 600 Volt",https://www.lenmark.com//collections/switches/products/selector-switch-control-station-mc21271-rn-of
Vibronic Point Level Switch Liquiphant FTL50-TGM2AADE5A,ENDRESS-HAUSER,,,,,"Model  FTL50-TGM2AADE5A   H606B401026   Good  Liquiphant FTL50 is a point level switch for use in hazardous areas with all international certificates. Useable in all industries. FTL50 offers functional safety SIL2/SIL3. With the second line of defense the highest degree of safety and availability of the device can be guaranteed. Reliable measurement values, not affected by: changing media properties, flow, turbulences, gas bubbles, foam, vibrations or build-up.",https://www.lenmark.com//collections/switches/products/vibronic-point-level-switch-liquiphant-ftl50-tgm2aade5a
10 Amp Assembled Station DST7SP222,SIEMENS,10 amps,150 volts,,,Model  DST7SP222   Used   10 amps   150 volts,https://www.lenmark.com//collections/switches/products/10-amp-assembled-station-dst7sp222
Line Terminal Guard Set 1494V-D400,A&B,200 amps,600 volts,,,Model  1494V-D400   Used   200 amps   600 volts   3-phase,https://www.lenmark.com//collections/switches/products/line-terminal-guard-set-1494v-d400
Lenze 3 hp 575 volt VFD with control box,SCR,3.9 amps,600 volts,,,Condition  -- None --   3.9 amps   600 volts  includes control box and stand,https://www.lenmark.com//collections/switches/products/lenze-3-hp-575-volt-vfd-with-control-box
Conveyor Control Safety Switch AFUL5M7,CROUSE-HINDS,20 amps,600 volts,,,Model  AFUL5M7   UNITED STATES   Surplus New   20 amps   600 volts   3-phase,https://www.lenmark.com//collections/switches/products/conveyor-control-safety-switch-aful5m7
Springer Controls Rotary Gear Limit Switches PF59010150J002,Lenmark Industries,3 amps,,,,Condition  Surplus New   3 amps   Voltage: 250V Gear Ratio: 150:1  Shaft: Flat,https://www.lenmark.com//collections/switches/products/springer-controls-rotary-gear-limit-switches-pf59010150j002
Industrial Ethernet Switch 6GK5202-2BB00-2BA3,SIEMENS,0.3 amps,24 volts,,,Model  6GK5202-2BB00-2BA3   GERMANY   Used   0.3 amps   24 volts,https://www.lenmark.com//collections/switches/products/industrial-ethernet-switch-6gk5202-2bb00-2ba3
Industrial Ethernet Switch Scalance X202-2IRT 6GK5202-2BB00-2BA3,SIEMENS,,24 volts,,,Model  6GK5202-2BB00-2BA3   Used   24 volts,https://www.lenmark.com//collections/switches/products/industrial-ethernet-switch-scalance-x202-2irt-6gk5202-2bb00-2ba3
"FXS Series Ground Fault Interrupter Unit FXS-GFIO3 W/ 3/4"" Feed Thru Splice Box",KILLARK,,,,,"Model  FXS-GFIO3   Surplus New   Dead-End Ground Fault Interrupter Unit:  Number Of Poles : 2 Series : FXS-GFI  Amperage Rating: 20 A Frequency Rating: 50/60 Hz  3/4"" Feed Thru Splice Box FXB-11:  Material: Aluminum NEMA Rating: 3  Number Of Gangss: 2 Conduit Entry(2): 3/4 in female NPT",https://www.lenmark.com//collections/switches/products/fxs-series-ground-fault-interrupter-unit-fxs-gfio3-w-3-4-feed-thru-splice-box
"100 Amp, 100 hp, 600V Heavy Duty Safety Switch No. H363RB",SQUARE D,100 amps,600 volts,,,Model  H363RB   UNITED STATES   Used   100 amps   600 volts   3-phase,https://www.lenmark.com//collections/switches/products/100-amp-100-hp-600v-heavy-duty-safety-switch-no-h363rb
Rail Switch RS20-0800S 2S 2S DAE,HIRSCMANN,,,,,Model  RS20-0800S 2S 2S DAE   Used,https://www.lenmark.com//collections/switches/products/rail-switch-rs20-0800s-2s-2s-dae
ProAm Handle Actuator Safety Switch MA2M6ST401,FORTRESS INTERLOCKS,,,,,"Model  MA2M6ST401   GREAT BRITAIN   Surplus New   Housing Materials: Zinc Alloy to BSEN12844 Paint Finishes: Gloss Powder Coat on Passivated Base Material  Ingress Protection: IP67 Mechanical Life: >1,000,000 Switching Cycles  Ambient Temperature: -5°C to + 60°C (23°F to 140°F) Maximum Frequency of Ops: 7,200 per hour  Connector Type: Spring Activated Vibration Proof Block Switching Contact Element: 2NC and 1NO  Safety Circuit Switching Principal: Positive Break (2N/C) Dual Channel Maximum Switch Current: 3A  Minimum Switch Current: 1mA at 5VDC Maxiumum Switching Voltage: 230V AC Max  Utilisation Category: AC 15 or DC 13 Control Voltages: 24V ac/dc, 110V ac, 230V ac  Insulating Voltage: 2500V AC Insulatiing Resistance: 20M Ohm  Cable Size: 28 - 24 AWG",https://www.lenmark.com//collections/switches/products/proam-handle-actuator-safety-switch-ma2m6st401
Level Switch SC1/F83,MOBREY MAGNETIC,1 amps,550 volts,,,Model  SC1/F83   7307   Used   1 amps   550 volts   Single-phase  25-60  CPS,https://www.lenmark.com//collections/switches/products/level-switch-sc1-f83
200A 240V 3Phase Fusible Panelboard Switch QMQB2032 w/ Fuses JCL 150,FEDERAL PIONEER,200 amps,240 volts,,,"Model  QMQB2032   Good   200 amps   240 volts   3-phase   Switch Style: Fusible  Configuration: Single  Phase: 3  Poles: 3  Voltage: 240  Amperage: 200  NEMA Rating: 1  AIC Rating: 200kA@240V  Fuse Class: H, K, J, R  FUSE  Model: JCL-150  Amps: 150 amps  Voltage: 600 volts  Phase: 3-phase  Fuse Type: High Volt  Current Type: AC  Class: J  One Time Fuse: Yes",https://www.lenmark.com//collections/switches/products/200a-240v-3phase-fusible-panelboard-switch-qmqb2032-w-fuses-jcl-150
1000 to 3200 psi Pressure Switch 12SHSN6G w/ Contact Block & Bracket Kit,UNITED ELECTRIC CONTROLS,,,,,"Model  12SHSN6G   UNITED STATES   Surplus New   Series: 12 Housing Material: 316 Stainless Steel  Electrical Rating: 5 Amp, 250 VAC Switch Output: SPDT  Electrical Conduit: 1/2"" NPT Sensor Type: 316L Stainless Steel Diaphragm, Viton O-Ring, 1/4"" NPT (female) Pressure Connection  Connector Type: Din Connector-4 Terminal Operating Pressure Rating: 1000 to 3200psi/ 68.9 to 220.6 bar  Proof Pressure: 689.5 bar Contact Block:- Model: 800T-XA  Make: Allen-Bradley Series: D  Mounting Bracket Kit:-  Make: United Electric Controls Model: 62169-13",https://www.lenmark.com//collections/switches/products/1000-to-3200-psi-pressure-switch-12shsn6g-w-contact-block-bracket-kit
Oil Flow Switch UR3K-015GM065,INDUSTRIEREGLER,1 amps,230 volts,,,"Model  UR3K-015GM065   Surplus New   1 amps   230 volts   Accuracy: +/- 15% of full setpoint Connection type: Internal thread G1/2""  Contact rating: max 1 A, 50VA Voltage: AC max 230 V  Electrical connection: Plug connector DIN 43650-A Flow max: 20 l/min  Flow range max: 6.5 l/min Flow range min: 5,0 l/min  Pressure range max: 25 bar",https://www.lenmark.com//collections/switches/products/oil-flow-switch-ur3k-015gm065
Inductive Proximity Switch 802PR-LBAJ1,ALLEN-BRADLEY,,,,,"Model  802PR-LBAJ1   DOMINICAN REPUBLIC   Surplus New   Series: E Sensing Direction: Top  Nominal Sensing Range: 17 mm Shielded: Yes  Output Configuration: 1 N.O. Connection Size: 1-2/14"" NPT  Connection Type: Conduit Coupler Load Current: AC:4-25 mA, DC: 2-25 mA  Operating Voltage: 20-250 AC/DC",https://www.lenmark.com//collections/switches/products/inductive-proximity-switch-802pr-lbaj1
Micro Switch Adjustable Pulse Switch 1PD1,HONEYWELL,15 amps,480 volts,,,Model  1PD1   UNITED STATES   Surplus New   15 amps   480 volts   Contact Form: SPDT Actuator: Plunger  Current Rating: 15 A Voltage Rating AC: 480 VAC  Voltage Rating DC: 250 VDC,https://www.lenmark.com//collections/switches/products/micro-switch-adjustable-pulse-switch-1pd1
Solid State Motor Brake DY5-350,SAFTRONICS,350 amps,600 volts,,,Model  DY5-350   33915   Used   350 amps   600 volts   Amp: 350  Input: 200-600 AC  Output: 5-300 VDC  Frequency: 45-65 Hz,https://www.lenmark.com//collections/switches/products/solid-state-motor-brake-dy5-350
Control Station Assembly XCS-2A8,KILLARK,,,,,"Model  XCS-2A8   Surplus New   Hub Size: 3/4"" Number of Pushbuttons: 3",https://www.lenmark.com//collections/switches/products/control-station-assembly-xcs-2a8
1-Pole Tumbler Switch Cover FXS-1D,KILLARK,30 amps,120 volts,,,"Model  FXS-1D   Surplus New   30 amps   120 volts   Single-phase   Pole: 1  NEMA Rating: NEMA 3, 7, 9  Current Rating: 30 A  Mounting: Wall  Max HP 120V 1P: 1 hp  Hub Size: 3/4""",https://www.lenmark.com//collections/switches/products/1-pole-tumbler-switch-cover-fxs-1d
Etherpad Duo PROD0201,MULTENET,,,,,"Model  PROD0201   Used   Specifications:  Network Protocols: TCP/IP, UDP/IP, BootP/DHCP, TFTP, ICMP, ARP, Proxy ARP, Telnet, FTP (client & server), HTTP, SMTP, DNS, PPP, RIP, SNMP (v1), Modbus/TCP, Modbus/UDP, Redirector (RFC2217); Serial Protocols: Raw, Redirector, TC500, Modbus/RTU, Modbus/ASCII; Parity: None, Even, Odd; Flow Control: None, Hardware (RTS/CTS), Software (XON, XOFF); Data Size: 5, 6, 7, 8; Stop bits: 1, 2; Data Throughput: 300 - 115200 Baud per port; Web Server; Debug and diagnostic tools; Password protection; Firmware upgrade over serial Kermit or network; Multiple concurrent network connections(50 max).",https://www.lenmark.com//collections/switches/products/etherpad-duo-prod0201
Disconnect Switch Protruding Rotary Handle VLSH2H5BD (Box of 10),SCHNEIDER ELECTRIC,,,,,Model  VLSH2H5BD   ITALY   Surplus New   Base dimension: 65 x 65 mm Shaft: 5 mm  Fixing Mode : hole 22.5 mm,https://www.lenmark.com//collections/switches/products/disconnect-switch-protruding-rotary-handle-vlsh2h5bd-box-of-10
Mice Switching Module w/ Backplane MS20,HIRSCMANN,,,,,Model  MS20   Used,https://www.lenmark.com//collections/switches/products/mice-switching-module-w-backplane-ms20
200A 600V 3P Heavy Duty Safety Switch CHU364AWK,SQUARE D,200 amps,600 volts,,,Model  CHU364AWK   Good   200 amps   600 volts   Family Series: Square D Safety Switches  Switch Type: Heavy Duty  Number of Poles: 3  Voltage: 600 Volts  Current Rating: 200 Amps  Fusible: No  Neutral: No  Composition: Metallic  Approvals: UL;ROHS,https://www.lenmark.com//collections/switches/products/200a-600v-3p-heavy-duty-safety-switch-chu364awk
400 Amp Molded Case Switch Connected in Series No. KD4400KW,CUTLER-HAMMER,400 amps,600 volts,,,"Model  No. KD4400KW   Used   400 amps   600 volts   Specifications:   Style: 6622C81G27  Family: Series C  Type: KD  K Frame  Protection: Thermal Magnetic  Interrupting Rating: 35kA @ 480V  4-pole, 600 volts  Made: USA",https://www.lenmark.com//collections/switches/products/400-amp-molded-case-switch-connected-in-series-no-kd4400kw
Pressure Actuated Switch D2T-A80SS-CS,BARKSDALE,10 amps,300 volts,,,Model  D2T-A80SS-CS   UNITED STATES   Surplus New   10 amps   300 volts,https://www.lenmark.com//collections/switches/products/pressure-actuated-switch-d2t-a80ss-cs
Encoder Optical Incremental 845H-SJHZ14CNY2C,ALLEN-BRADLEY,,,,,"Model  845H-SJHZ14CNY2C   UNITED STATES   Used   Connection Type : Radial Connector (Side) Resolution : 1000 Pulses Per Revolution  Mounting Configuration : English Servo Connection Options : With Mating Connector  Output Configuration : DLD 5V DC RS-422 , DLD=Differential Line Driver",https://www.lenmark.com//collections/switches/products/encoder-optical-incremental-845h-sjhz14cny2c
Industrial Ethernet Switch With PoE IDS-105GPP,PERLE,7.9 amps,,,,"Model  IDS-105GPP   TAIWAN   Surplus New   7.9 amps   Part Number: 07011670 Input: 18-57 VDC, 7.90 A max.  Ambient Temp. Range: 0C - 60C Ports: 5 x 10/100/1000 Base-T RJ-45 ports (4 of which are PoE/PoE+ capable)",https://www.lenmark.com//collections/switches/products/industrial-ethernet-switch-with-poe-ids-105gpp
AE 1036.500 Compact Control Cabinet w/ Switch Components,RITTAL,,,,,"Model  AE 1036.500   Used   Rating: Type 1, 12, 4",https://www.lenmark.com//collections/switches/products/ae-1036-500-compact-control-cabinet-w-switch-components
Conveyor Control Switch Enclosure AFU0333 0,CROUSE-HINDS,15 amps,600 volts,,,"Model  AFU0333 0   UNITED STATES   Surplus New   15 amps   600 volts   Switch Type: Conveyor Control Back Box NEMA: 3, 4, 9EFG  Operator: Not Included Entry: (3) 1"" Hubs  Mounting: (2) Lugs, 1-1/2 in.OC Material: Feraloy Iron alloy",https://www.lenmark.com//collections/switches/products/conveyor-control-switch-enclosure-afu0333-1
L2 Ethernet Switch S5048PV3-EI,H3C,2 amps,,,,"Model  S5048PV3-EI   219801A1QV921AQ00024   CHINA   Surplus New   2 amps   Voltage: 100-240 V Switching Capacity: 104 Gbps  Packet Forwarding Rate: 78 Mpps Management Port: 1 console port  10/100/1000 Base-T port: 48 SFP port: 4  Copper Port Features: Half-duplex, full-duplex, auto-negotiation, MDI/MDI-X Ethernet Function:  LLDP  Static MAC configuration  MAC address learning limit (up to 16K)  Port mirror and flow mirror  Link aggregation (up to 8 ports per group)  Port isolation  STP/RSTP/MSTP  IEEE 802.3ad (dynamic link aggregation), static port aggregation  VLAN:  802.1Q (up to 4K VLAN)  Protocol-based VLAN  IP subnet based VLAN  MAC based VLAN  GUEST VLAN  IP Routing: Static routing, RIP  DHCP: DHCP Relay Power Consumption: <= 41 W",https://www.lenmark.com//collections/switches/products/l2-ethernet-switch-s5048pv3-ei
200 Amp Heavy Duty Safety Switch CHU364,SQUARE D,200 amps,600 volts,,,Model  CHU364   UNITED STATES   Used   200 amps   600 volts   Type: Nema 1 Pole: 3,https://www.lenmark.com//collections/switches/products/no-title-9
Non-metallic Control Station CHG434,CROUSE-HINDS,16 amps,240 volts,,,"Model  CHG434   Surplus New   16 amps   240 volts   Single-phase   Switch Rating: 240V, 16A  Hub : 3/4""  Enclosure: Size 4  NEMA: 3, 4, 4X",https://www.lenmark.com//collections/switches/products/non-metallic-control-station-chg434
Dead-End Ground Fault Interrupter Unit FXS-GFI,KILLARK,20 amps,120 volts,,,Model  FXS-GFI   UNITED STATES   Surplus New   20 amps   120 volts   Cable/Conduit Entry: 3/4 Inch Dead End Hub  Nema Rating: 3  Trip Setting: 4-6 Miliamp,https://www.lenmark.com//collections/switches/products/dead-end-ground-fault-interrupter-unit-fxs-gfi
Heavy-Duty Selector Switch Cover & Device Assembly DSD925-SA,COOPER,10 amps,600 volts,,,"Model  DSD925-SA   Used   10 amps   600 volts   Current Type: AC  Normal Position: 3 Position, 2 Circuit  Material: Copper-free Aluminum",https://www.lenmark.com//collections/switches/products/heavy-duty-selector-switch-cover-device-assembly-dsd925-sa
L2 Ethernet Switch S5048PV3-EI,H3C,2 amps,,,,"Model  S5048PV3-EI   CHINA   Surplus New   2 amps   Voltage: 100-240 V Switching Capacity: 104 Gbps  Packet Forwarding Rate: 78 Mpps Management Port: 1 console port  10/100/1000 Base-T port: 48 SFP port: 4  Copper Port Features: Half-duplex, full-duplex, auto-negotiation, MDI/MDI-X Ethernet Function:  LLDP  Static MAC configuration  MAC address learning limit (up to 16K)  Port mirror and flow mirror  Link aggregation (up to 8 ports per group)  Port isolation  STP/RSTP/MSTP  IEEE 802.3ad (dynamic link aggregation), static port aggregation  VLAN:  802.1Q (up to 4K VLAN)  Protocol-based VLAN  IP subnet based VLAN  MAC based VLAN  GUEST VLAN  IP Routing: Static routing, RIP  DHCP: DHCP Relay Power Consumption: <= 41 W",https://www.lenmark.com//collections/switches/products/l2-ethernet-switch-s5048pv3-ei-1
